"c_table","c_facet","c_cid"
"Microscopy:probe","{""and"": [{""search"": [""Col""], ""source"": ""*""}]}","record"
"Microscopy:probe","{""and"": [{""search"": [""Col""], ""source"": ""*""}, {""source"": [{""inbound"": [""Microscopy"", ""experiment_probe_Probe ID_fkey""]}, {""outbound"": [""Microscopy"", ""experiment_probe_Experiment ID_fkey""]}, ""RID""], ""choices"": [""32BA""]}]}","record"
"Microscopy:experiment_probe",NULL,"record"
"Microscopy:Experiment","{""and"": [{""source"": ""RID"", ""choices"": [""32BA""]}]}","record"
"Microscopy:probe","{""and"": [{""source"": [{""inbound"": [""Microscopy"", ""experiment_probe_Probe ID_fkey""]}, {""outbound"": [""Microscopy"", ""experiment_probe_Experiment ID_fkey""]}, ""RID""], ""choices"": [""32BA""]}]}","record"
"Microscopy:experiment_comments","{""and"": [{""source"": [{""outbound"": [""Microscopy"", ""experiment_comments_Experiment ID_fkey""]}, ""RID""], ""choices"": [""32BA""]}]}","record"
"Microscopy:Slide","{""and"": [{""source"": [{""outbound"": [""Microscopy"", ""Slide_Experiment ID_fkey""]}, ""RID""], ""choices"": [""32BA""]}]}","record"
"Microscopy:Scan","{""and"": [{""source"": [{""outbound"": [""Microscopy"", ""Scan_Experiment ID_fkey""]}, ""RID""], ""choices"": [""32BA""]}]}","record"
"Microscopy:probe",NULL,"record"
"Microscopy:probe",NULL,"record"
"Microscopy:probe",NULL,"record"
"Microscopy:probe","{""and"": [{""source"": [{""inbound"": [""Microscopy"", ""experiment_probe_Probe ID_fkey""]}, {""outbound"": [""Microscopy"", ""experiment_probe_Experiment ID_fkey""]}, ""RID""], ""choices"": [""32BA""]}]}","record"
"Microscopy:probe",NULL,"record"
"Microscopy:probe","{""and"": [{""source"": [{""inbound"": [""Microscopy"", ""experiment_probe_Probe ID_fkey""]}, {""outbound"": [""Microscopy"", ""experiment_probe_Experiment ID_fkey""]}, ""RID""], ""choices"": [""32BA""]}]}","record"
"Microscopy:probe",NULL,"record"
"Microscopy:probe","{""and"": [{""source"": [{""inbound"": [""Microscopy"", ""experiment_probe_Probe ID_fkey""]}, {""outbound"": [""Microscopy"", ""experiment_probe_Experiment ID_fkey""]}, ""RID""], ""choices"": [""32BA""]}]}","record"
"Microscopy:probe","{""and"": [{""source"": [{""inbound"": [""Microscopy"", ""experiment_probe_Probe ID_fkey""]}, {""outbound"": [""Microscopy"", ""experiment_probe_Experiment ID_fkey""]}, ""RID""], ""choices"": [""32BA""]}]}","record"
"Microscopy:probe","{""and"": [{""search"": [""Havcr1""], ""source"": ""*""}]}","record"
"Microscopy:probe","{""and"": [{""search"": [""Havcr1""], ""source"": ""*""}]}","record"
"Microscopy:probe","{""and"": [{""search"": [""Havcr1""], ""source"": ""*""}]}","record"
"Microscopy:probe","{""and"": [{""search"": [""Havcr1""], ""source"": ""*""}, {""source"": [{""inbound"": [""Microscopy"", ""experiment_probe_Probe ID_fkey""]}, {""outbound"": [""Microscopy"", ""experiment_probe_Experiment ID_fkey""]}, ""RID""], ""choices"": [""32BA""]}]}","record"
"Microscopy:experiment_probe",NULL,"record"
"Microscopy:Experiment","{""and"": [{""source"": ""RID"", ""choices"": [""32BA""]}]}","record"
"Microscopy:probe","{""and"": [{""source"": [{""inbound"": [""Microscopy"", ""experiment_probe_Probe ID_fkey""]}, {""outbound"": [""Microscopy"", ""experiment_probe_Experiment ID_fkey""]}, ""RID""], ""choices"": [""32BA""]}]}","record"
"Microscopy:experiment_comments","{""and"": [{""source"": [{""outbound"": [""Microscopy"", ""experiment_comments_Experiment ID_fkey""]}, ""RID""], ""choices"": [""32BA""]}]}","record"
"Microscopy:Slide","{""and"": [{""source"": [{""outbound"": [""Microscopy"", ""Slide_Experiment ID_fkey""]}, ""RID""], ""choices"": [""32BA""]}]}","record"
"Microscopy:Scan","{""and"": [{""source"": [{""outbound"": [""Microscopy"", ""Scan_Experiment ID_fkey""]}, ""RID""], ""choices"": [""32BA""]}]}","record"
"Microscopy:experiment_comments","{""and"": [{""source"": ""RID"", ""choices"": [""32BJ""]}]}","record"
"Microscopy:probe",NULL,"record"
"Microscopy:probe",NULL,"record"
"Microscopy:probe",NULL,"record"
"Microscopy:probe",NULL,"record"
"Microscopy:probe",NULL,"record"
"Microscopy:Collection","{""and"": [{""source"": ""RID"", ""choices"": [""2Z84""]}]}","record"
"Microscopy:Scan","{""and"": [{""source"": [{""inbound"": [""Microscopy"", ""collection_scan_Scan ID_fkey""]}, {""outbound"": [""Microscopy"", ""collection_scan_Collection ID_fkey""]}, ""RID""], ""choices"": [""2Z84""]}]}","record"
"Microscopy:Scan",NULL,"record"
"Microscopy:Scan",NULL,"record"
"Microscopy:Scan","{""and"": [{""source"": [{""inbound"": [""Microscopy"", ""collection_scan_Scan ID_fkey""]}, {""outbound"": [""Microscopy"", ""collection_scan_Collection ID_fkey""]}, ""RID""], ""choices"": [""2Z84""]}]}","record"
"Microscopy:Scan",NULL,"record"
"Microscopy:Scan",NULL,"record"
"Microscopy:Scan",NULL,"record"
"Microscopy:Scan","{""and"": [{""source"": [{""inbound"": [""Microscopy"", ""collection_scan_Scan ID_fkey""]}, {""outbound"": [""Microscopy"", ""collection_scan_Collection ID_fkey""]}, ""RID""], ""choices"": [""2Z84""]}]}","record"
"Microscopy:Scan","{""and"": [{""search"": [""20141115-mKD15.5eSwWebSW-EAR""], ""source"": ""*""}, {""source"": [{""inbound"": [""Microscopy"", ""collection_scan_Scan ID_fkey""]}, {""outbound"": [""Microscopy"", ""collection_scan_Collection ID_fkey""]}, ""RID""], ""choices"": [""2Z84""]}]}","record"
"Microscopy:Scan","{""and"": [{""search"": [""20141115-mKD15.5eSwWebSW-EAR""], ""source"": ""*""}]}","record"
"Microscopy:Scan","{""and"": [{""search"": [""20141115-mKD15.5eSwWebSW-EAR""], ""source"": ""*""}, {""source"": [{""inbound"": [""Microscopy"", ""collection_scan_Scan ID_fkey""]}, {""outbound"": [""Microscopy"", ""collection_scan_Collection ID_fkey""]}, ""RID""], ""choices"": [""2Z84""]}]}","record"
"Microscopy:collection_scan",NULL,"record"
"Microscopy:Collection","{""and"": [{""source"": ""RID"", ""choices"": [""2Z84""]}]}","record"
"Microscopy:Scan","{""and"": [{""source"": [{""inbound"": [""Microscopy"", ""collection_scan_Scan ID_fkey""]}, {""outbound"": [""Microscopy"", ""collection_scan_Collection ID_fkey""]}, ""RID""], ""choices"": [""2Z84""]}]}","record"
"Microscopy:Scan",NULL,"record"
"Microscopy:Scan",NULL,"record"
"Microscopy:Scan",NULL,"record"
"Microscopy:Scan",NULL,"record"
"Microscopy:Scan",NULL,"record"
"Microscopy:Scan","{""and"": [{""source"": [{""inbound"": [""Microscopy"", ""collection_scan_Scan ID_fkey""]}, {""outbound"": [""Microscopy"", ""collection_scan_Collection ID_fkey""]}, ""RID""], ""choices"": [""2Z84""]}]}","record"
"Microscopy:Scan","{""and"": [{""source"": [{""inbound"": [""Microscopy"", ""collection_scan_Scan ID_fkey""]}, {""outbound"": [""Microscopy"", ""collection_scan_Collection ID_fkey""]}, ""RID""], ""choices"": [""2Z84""]}]}","record"
"Microscopy:Scan","{""and"": [{""search"": [""20141208-mKD15.5eWTSW5 -EAR""], ""source"": ""*""}]}","record"
"Microscopy:Scan","{""and"": [{""search"": [""20141208-mKD15.5eWTSW5 -EAR""], ""source"": ""*""}]}","record"
"Microscopy:Scan","{""and"": [{""search"": [""20141208-mKD15.5eWTSW5 -EAR""], ""source"": ""*""}]}","record"
"Microscopy:Scan","{""and"": [{""search"": [""20141208-mKD15.5eWTSW5 -EAR""], ""source"": ""*""}, {""source"": [{""inbound"": [""Microscopy"", ""collection_scan_Scan ID_fkey""]}, {""outbound"": [""Microscopy"", ""collection_scan_Collection ID_fkey""]}, ""RID""], ""choices"": [""2Z84""]}]}","record"
"Microscopy:Scan","{""and"": [{""search"": [""20141208-mKD15.5eWTSW5 -EAR""], ""source"": ""*""}]}","record"
"Microscopy:Scan",NULL,"record"
"Microscopy:Scan","{""and"": [{""search"": [""20141208-mKD15.5eWTSW5 -EAR""], ""source"": ""*""}, {""source"": [{""inbound"": [""Microscopy"", ""collection_scan_Scan ID_fkey""]}, {""outbound"": [""Microscopy"", ""collection_scan_Collection ID_fkey""]}, ""RID""], ""choices"": [""2Z84""]}]}","record"
"Microscopy:Scan","{""and"": [{""search"": [""20141208-mKD15.5eWTSW5 -E""], ""source"": ""*""}]}","record"
"Microscopy:Scan","{""and"": [{""search"": [""20141208-mKD15.5eWTSW5 -E""], ""source"": ""*""}]}","record"
"Microscopy:Scan","{""and"": [{""search"": [""20141208-mKD15.5eWTSW5 -E""], ""source"": ""*""}]}","record"
"Microscopy:Scan","{""and"": [{""search"": [""20141208-mKD15.5eWTSW5 -E""], ""source"": ""*""}, {""source"": [{""inbound"": [""Microscopy"", ""collection_scan_Scan ID_fkey""]}, {""outbound"": [""Microscopy"", ""collection_scan_Collection ID_fkey""]}, ""RID""], ""choices"": [""2Z84""]}]}","record"
"Microscopy:Scan","{""and"": [{""search"": [""20141208-mKD15.5eWTSW5 -Ear""], ""source"": ""*""}]}","record"
"Microscopy:Scan","{""and"": [{""search"": [""20141208-mKD15.5eWTSW5 -Ear""], ""source"": ""*""}]}","record"
"Microscopy:Scan","{""and"": [{""search"": [""20141208-mKD15.5eWTSW5 -Ear""], ""source"": ""*""}]}","record"
"Microscopy:Scan","{""and"": [{""search"": [""20141208-mKD15.5eWTSW5 -Ear""], ""source"": ""*""}, {""source"": [{""inbound"": [""Microscopy"", ""collection_scan_Scan ID_fkey""]}, {""outbound"": [""Microscopy"", ""collection_scan_Collection ID_fkey""]}, ""RID""], ""choices"": [""2Z84""]}]}","record"
"Microscopy:collection_scan",NULL,"record"
"Microscopy:Collection","{""and"": [{""source"": ""RID"", ""choices"": [""2Z84""]}]}","record"
"Microscopy:Scan","{""and"": [{""source"": [{""inbound"": [""Microscopy"", ""collection_scan_Scan ID_fkey""]}, {""outbound"": [""Microscopy"", ""collection_scan_Collection ID_fkey""]}, ""RID""], ""choices"": [""2Z84""]}]}","record"
"Microscopy:Scan",NULL,"record"
"Microscopy:Scan",NULL,"record"
"Microscopy:Scan",NULL,"record"
"Microscopy:Scan",NULL,"record"
"Microscopy:Scan",NULL,"record"
"Microscopy:Scan","{""and"": [{""source"": [{""inbound"": [""Microscopy"", ""collection_scan_Scan ID_fkey""]}, {""outbound"": [""Microscopy"", ""collection_scan_Collection ID_fkey""]}, ""RID""], ""choices"": [""2Z84""]}]}","record"
"Microscopy:Scan","{""and"": [{""source"": [{""inbound"": [""Microscopy"", ""collection_scan_Scan ID_fkey""]}, {""outbound"": [""Microscopy"", ""collection_scan_Collection ID_fkey""]}, ""RID""], ""choices"": [""2Z84""]}]}","record"
"Microscopy:Scan","{""and"": [{""search"": [""20141208-mKD15.5eWTSW6""], ""source"": ""*""}]}","record"
"Microscopy:Scan","{""and"": [{""search"": [""20141208-mKD15.5eWTSW6""], ""source"": ""*""}]}","record"
"Microscopy:Scan","{""and"": [{""search"": [""20141208-mKD15.5eWTSW6""], ""source"": ""*""}]}","record"
"Microscopy:Scan","{""and"": [{""search"": [""20141208-mKD15.5eWTSW6""], ""source"": ""*""}, {""source"": [{""inbound"": [""Microscopy"", ""collection_scan_Scan ID_fkey""]}, {""outbound"": [""Microscopy"", ""collection_scan_Collection ID_fkey""]}, ""RID""], ""choices"": [""2Z84""]}]}","record"
"Microscopy:Scan","{""and"": [{""search"": [""20141208-mKD15.5eWTSW6""], ""source"": ""*""}]}","record"
"Microscopy:Scan","{""and"": [{""search"": [""20141208-mKD15.5eWTSW6""], ""source"": ""*""}, {""source"": [{""inbound"": [""Microscopy"", ""collection_scan_Scan ID_fkey""]}, {""outbound"": [""Microscopy"", ""collection_scan_Collection ID_fkey""]}, ""RID""], ""choices"": [""2Z84""]}]}","record"
"Microscopy:collection_scan",NULL,"record"
"Microscopy:Collection","{""and"": [{""source"": ""RID"", ""choices"": [""2Z84""]}]}","record"
"Microscopy:Scan","{""and"": [{""source"": [{""inbound"": [""Microscopy"", ""collection_scan_Scan ID_fkey""]}, {""outbound"": [""Microscopy"", ""collection_scan_Collection ID_fkey""]}, ""RID""], ""choices"": [""2Z84""]}]}","record"
"Microscopy:Scan",NULL,"record"
"Microscopy:Scan",NULL,"record"
"Microscopy:Scan",NULL,"record"
"Microscopy:Scan","{""and"": [{""source"": [{""inbound"": [""Microscopy"", ""collection_scan_Scan ID_fkey""]}, {""outbound"": [""Microscopy"", ""collection_scan_Collection ID_fkey""]}, ""RID""], ""choices"": [""2Z84""]}]}","record"
"Microscopy:Scan",NULL,"record"
"Microscopy:Scan","{""and"": [{""search"": [""20141115-mKD15.5eSwWebSW-EAR""], ""source"": ""*""}]}","record"
"Microscopy:Scan","{""and"": [{""search"": [""20141115-mKD15.5eSwWebSW-EAR""], ""source"": ""*""}]}","record"
"Microscopy:Scan","{""and"": [{""source"": [{""inbound"": [""Microscopy"", ""collection_scan_Scan ID_fkey""]}, {""outbound"": [""Microscopy"", ""collection_scan_Collection ID_fkey""]}, ""RID""], ""choices"": [""2Z84""]}]}","record"
"Microscopy:Scan","{""and"": [{""search"": [""20150115-mKD15.5eWTSW8-EAR""], ""source"": ""*""}]}","record"
"Microscopy:Scan","{""and"": [{""search"": [""20150115-mKD15.5eWTSW8-EAR""], ""source"": ""*""}]}","record"
"Microscopy:Scan","{""and"": [{""search"": [""20150115-mKD15.5eWTSW8-EAR""], ""source"": ""*""}]}","record"
"Microscopy:Scan",NULL,"record"
"Microscopy:Scan","{""and"": [{""search"": [""20141115-mKD15.5eSwWebSW-EAR""], ""source"": ""*""}]}","record"
"Microscopy:Scan","{""and"": [{""search"": [""20150115-mKD15.5eWTSW8-EAR""], ""source"": ""*""}, {""source"": [{""inbound"": [""Microscopy"", ""collection_scan_Scan ID_fkey""]}, {""outbound"": [""Microscopy"", ""collection_scan_Collection ID_fkey""]}, ""RID""], ""choices"": [""2Z84""]}]}","record"
"Microscopy:collection_scan",NULL,"record"
"Microscopy:Collection","{""and"": [{""source"": ""RID"", ""choices"": [""2Z84""]}]}","record"
"Microscopy:Scan","{""and"": [{""source"": [{""inbound"": [""Microscopy"", ""collection_scan_Scan ID_fkey""]}, {""outbound"": [""Microscopy"", ""collection_scan_Collection ID_fkey""]}, ""RID""], ""choices"": [""2Z84""]}]}","record"
"Microscopy:Scan",NULL,"record"
"Microscopy:Scan",NULL,"record"
"Microscopy:Scan",NULL,"record"
"Microscopy:Scan",NULL,"record"
"Microscopy:Scan","{""and"": [{""source"": [{""inbound"": [""Microscopy"", ""collection_scan_Scan ID_fkey""]}, {""outbound"": [""Microscopy"", ""collection_scan_Collection ID_fkey""]}, ""RID""], ""choices"": [""2Z84""]}]}","record"
"Microscopy:Scan","{""and"": [{""source"": [{""inbound"": [""Microscopy"", ""collection_scan_Scan ID_fkey""]}, {""outbound"": [""Microscopy"", ""collection_scan_Collection ID_fkey""]}, ""RID""], ""choices"": [""2Z84""]}]}","record"
"Microscopy:Collection","{""and"": [{""source"": ""RID"", ""choices"": [""2Z84""]}]}","record"
"Microscopy:Scan","{""and"": [{""search"": [""20150115-mKD15.5eWTSW10-EAR""], ""source"": ""*""}, {""source"": [{""inbound"": [""Microscopy"", ""collection_scan_Scan ID_fkey""]}, {""outbound"": [""Microscopy"", ""collection_scan_Collection ID_fkey""]}, ""RID""], ""choices"": [""2Z84""]}]}","record"
"Microscopy:Scan","{""and"": [{""search"": [""20150115-mKD15.5eWTSW10-EAR""], ""source"": ""*""}]}","record"
"Microscopy:Scan","{""and"": [{""search"": [""20150115-mKD15.5eWTSW10-EAR""], ""source"": ""*""}, {""source"": [{""inbound"": [""Microscopy"", ""collection_scan_Scan ID_fkey""]}, {""outbound"": [""Microscopy"", ""collection_scan_Collection ID_fkey""]}, ""RID""], ""choices"": [""2Z84""]}]}","record"
"Microscopy:collection_scan",NULL,"record"
"Microscopy:Scan","{""and"": [{""source"": [{""inbound"": [""Microscopy"", ""collection_scan_Scan ID_fkey""]}, {""outbound"": [""Microscopy"", ""collection_scan_Collection ID_fkey""]}, ""RID""], ""choices"": [""2Z84""]}]}","record"
"Microscopy:Scan",NULL,"record"
"Microscopy:Scan",NULL,"record"
"Microscopy:Scan",NULL,"record"
"Microscopy:Scan",NULL,"record"
"Microscopy:Scan",NULL,"record"
"Microscopy:Scan","{""and"": [{""source"": [{""inbound"": [""Microscopy"", ""collection_scan_Scan ID_fkey""]}, {""outbound"": [""Microscopy"", ""collection_scan_Collection ID_fkey""]}, ""RID""], ""choices"": [""2Z84""]}]}","record"
"Microscopy:Scan","{""and"": [{""source"": [{""inbound"": [""Microscopy"", ""collection_scan_Scan ID_fkey""]}, {""outbound"": [""Microscopy"", ""collection_scan_Collection ID_fkey""]}, ""RID""], ""choices"": [""2Z84""]}]}","record"
"Microscopy:Scan","{""and"": [{""search"": [""20150130-mKD15.5eWTSW12-EAR-0-12""], ""source"": ""*""}]}","record"
"Microscopy:Scan","{""and"": [{""search"": [""20150130-mKD15.5eWTSW12-EAR-0-12""], ""source"": ""*""}]}","record"
"Microscopy:Scan","{""and"": [{""search"": [""20150130-mKD15.5eWTSW12-EAR-0-12""], ""source"": ""*""}]}","record"
"Microscopy:Scan","{""and"": [{""search"": [""20150130-mKD15.5eWTSW12-EAR-0-12""], ""source"": ""*""}, {""source"": [{""inbound"": [""Microscopy"", ""collection_scan_Scan ID_fkey""]}, {""outbound"": [""Microscopy"", ""collection_scan_Collection ID_fkey""]}, ""RID""], ""choices"": [""2Z84""]}]}","record"
"Microscopy:collection_scan",NULL,"record"
"Microscopy:Collection","{""and"": [{""source"": ""RID"", ""choices"": [""2Z84""]}]}","record"
"Microscopy:Scan","{""and"": [{""source"": [{""inbound"": [""Microscopy"", ""collection_scan_Scan ID_fkey""]}, {""outbound"": [""Microscopy"", ""collection_scan_Collection ID_fkey""]}, ""RID""], ""choices"": [""2Z84""]}]}","record"
"Microscopy:Scan",NULL,"record"
"Microscopy:Scan",NULL,"record"
"Microscopy:Scan",NULL,"record"
"Microscopy:Scan",NULL,"record"
"Microscopy:Scan","{""and"": [{""source"": [{""inbound"": [""Microscopy"", ""collection_scan_Scan ID_fkey""]}, {""outbound"": [""Microscopy"", ""collection_scan_Collection ID_fkey""]}, ""RID""], ""choices"": [""2Z84""]}]}","record"
"Microscopy:Scan","{""and"": [{""source"": [{""inbound"": [""Microscopy"", ""collection_scan_Scan ID_fkey""]}, {""outbound"": [""Microscopy"", ""collection_scan_Collection ID_fkey""]}, ""RID""], ""choices"": [""2Z84""]}]}","record"
"Microscopy:Scan","{""and"": [{""search"": [""20150130-mKD15.5eWTSW13-EAR""], ""source"": ""*""}]}","record"
"Microscopy:Scan","{""and"": [{""search"": [""20150130-mKD15.5eWTSW13-EAR""], ""source"": ""*""}]}","record"
"Microscopy:Scan","{""and"": [{""search"": [""20150130-mKD15.5eWTSW13-EAR""], ""source"": ""*""}]}","record"
"Microscopy:Scan","{""and"": [{""search"": [""20150130-mKD15.5eWTSW13-EAR""], ""source"": ""*""}, {""source"": [{""inbound"": [""Microscopy"", ""collection_scan_Scan ID_fkey""]}, {""outbound"": [""Microscopy"", ""collection_scan_Collection ID_fkey""]}, ""RID""], ""choices"": [""2Z84""]}]}","record"
"Microscopy:Scan","{""and"": [{""search"": [""20150130-mKD15.5eWTSW13-EAR""], ""source"": ""*""}]}","record"
"Microscopy:Scan","{""and"": [{""search"": [""20150130-mKD15.5eWTSW13-EAR""], ""source"": ""*""}, {""source"": [{""inbound"": [""Microscopy"", ""collection_scan_Scan ID_fkey""]}, {""outbound"": [""Microscopy"", ""collection_scan_Collection ID_fkey""]}, ""RID""], ""choices"": [""2Z84""]}]}","record"
"Microscopy:collection_scan",NULL,"record"
"Microscopy:Collection","{""and"": [{""source"": ""RID"", ""choices"": [""2Z84""]}]}","record"
"Microscopy:Scan","{""and"": [{""source"": [{""inbound"": [""Microscopy"", ""collection_scan_Scan ID_fkey""]}, {""outbound"": [""Microscopy"", ""collection_scan_Collection ID_fkey""]}, ""RID""], ""choices"": [""2Z84""]}]}","record"
"Microscopy:Scan",NULL,"record"
"Microscopy:Scan",NULL,"record"
"Microscopy:Scan",NULL,"record"
"Microscopy:Scan",NULL,"record"
"Microscopy:Scan",NULL,"record"
"Microscopy:Scan","{""and"": [{""source"": [{""inbound"": [""Microscopy"", ""collection_scan_Scan ID_fkey""]}, {""outbound"": [""Microscopy"", ""collection_scan_Collection ID_fkey""]}, ""RID""], ""choices"": [""2Z84""]}]}","record"
"Microscopy:Scan","{""and"": [{""source"": [{""inbound"": [""Microscopy"", ""collection_scan_Scan ID_fkey""]}, {""outbound"": [""Microscopy"", ""collection_scan_Collection ID_fkey""]}, ""RID""], ""choices"": [""2Z84""]}]}","record"
"Microscopy:Scan","{""and"": [{""search"": [""20150216-mKD15.5eWTSW17-EAR-""], ""source"": ""*""}]}","record"
"Microscopy:Scan","{""and"": [{""search"": [""20150216-mKD15.5eWTSW17-EAR-""], ""source"": ""*""}]}","record"
"Microscopy:Scan","{""and"": [{""search"": [""20150216-mKD15.5eWTSW17-EAR-""], ""source"": ""*""}]}","record"
"Microscopy:Scan","{""and"": [{""search"": [""20150216-mKD15.5eWTSW17-EAR-""], ""source"": ""*""}, {""source"": [{""inbound"": [""Microscopy"", ""collection_scan_Scan ID_fkey""]}, {""outbound"": [""Microscopy"", ""collection_scan_Collection ID_fkey""]}, ""RID""], ""choices"": [""2Z84""]}]}","record"
"Microscopy:Scan","{""and"": [{""search"": [""20150216-mKD15.5eWTSW17-EAR-""], ""source"": ""*""}]}","record"
"Microscopy:Scan","{""and"": [{""search"": [""20150216-mKD15.5eWTSW17-EAR-""], ""source"": ""*""}, {""source"": [{""inbound"": [""Microscopy"", ""collection_scan_Scan ID_fkey""]}, {""outbound"": [""Microscopy"", ""collection_scan_Collection ID_fkey""]}, ""RID""], ""choices"": [""2Z84""]}]}","record"
"Microscopy:collection_scan",NULL,"record"
"Microscopy:Collection","{""and"": [{""source"": ""RID"", ""choices"": [""2Z84""]}]}","record"
"Microscopy:collection_scan",NULL,"record"
"Microscopy:Scan","{""and"": [{""source"": [{""inbound"": [""Microscopy"", ""collection_scan_Scan ID_fkey""]}, {""outbound"": [""Microscopy"", ""collection_scan_Collection ID_fkey""]}, ""RID""], ""choices"": [""2Z84""]}]}","record"
"Microscopy:Scan",NULL,"record"
"Microscopy:Scan",NULL,"record"
"Microscopy:Scan",NULL,"record"
"Microscopy:Scan",NULL,"record"
"Microscopy:Scan","{""and"": [{""search"": [""20150115-mKD15.5eWTSW10-EAR""], ""source"": ""*""}]}","record"
"Microscopy:Scan",NULL,"record"
"Microscopy:Scan","{""and"": [{""source"": [{""inbound"": [""Microscopy"", ""collection_scan_Scan ID_fkey""]}, {""outbound"": [""Microscopy"", ""collection_scan_Collection ID_fkey""]}, ""RID""], ""choices"": [""2Z84""]}]}","record"
"Microscopy:Scan","{""and"": [{""source"": [{""inbound"": [""Microscopy"", ""collection_scan_Scan ID_fkey""]}, {""outbound"": [""Microscopy"", ""collection_scan_Collection ID_fkey""]}, ""RID""], ""choices"": [""2Z84""]}]}","record"
"Microscopy:Scan","{""and"": [{""search"": [""20150216-mKD15.5eWTSW18-EAR""], ""source"": ""*""}]}","record"
"Microscopy:Scan","{""and"": [{""search"": [""20150216-mKD15.5eWTSW18-EAR""], ""source"": ""*""}]}","record"
"Microscopy:Scan","{""and"": [{""search"": [""20150216-mKD15.5eWTSW18-EAR""], ""source"": ""*""}]}","record"
"Microscopy:Scan","{""and"": [{""search"": [""20150216-mKD15.5eWTSW18-EAR""], ""source"": ""*""}, {""source"": [{""inbound"": [""Microscopy"", ""collection_scan_Scan ID_fkey""]}, {""outbound"": [""Microscopy"", ""collection_scan_Collection ID_fkey""]}, ""RID""], ""choices"": [""2Z84""]}]}","record"
"Microscopy:Scan","{""and"": [{""search"": [""20150216-mKD15.5eWTSW18-EAR""], ""source"": ""*""}]}","record"
"Microscopy:Scan","{""and"": [{""search"": [""20150216-mKD15.5eWTSW18-EAR""], ""source"": ""*""}]}","record"
"Microscopy:Scan","{""and"": [{""search"": [""20150115-mKD15.5eWTSW10-EAR""], ""source"": ""*""}]}","record"
"Microscopy:Scan","{""and"": [{""search"": [""20150216-mKD15.5eWTSW18-EAR""], ""source"": ""*""}]}","record"
"Microscopy:Scan","{""and"": [{""search"": [""20150216-mKD15.5eWTSW18-EAR""], ""source"": ""*""}, {""source"": [{""inbound"": [""Microscopy"", ""collection_scan_Scan ID_fkey""]}, {""outbound"": [""Microscopy"", ""collection_scan_Collection ID_fkey""]}, ""RID""], ""choices"": [""2Z84""]}]}","record"
"Microscopy:Collection","{""and"": [{""source"": ""RID"", ""choices"": [""2Z84""]}]}","record"
"Microscopy:Scan","{""and"": [{""source"": [{""inbound"": [""Microscopy"", ""collection_scan_Scan ID_fkey""]}, {""outbound"": [""Microscopy"", ""collection_scan_Collection ID_fkey""]}, ""RID""], ""choices"": [""2Z84""]}]}","record"
"Microscopy:Scan",NULL,"record"
"Microscopy:Scan",NULL,"record"
"Microscopy:Scan",NULL,"record"
"Microscopy:Scan",NULL,"record"
"Microscopy:Scan",NULL,"record"
"Microscopy:Scan","{""and"": [{""source"": [{""inbound"": [""Microscopy"", ""collection_scan_Scan ID_fkey""]}, {""outbound"": [""Microscopy"", ""collection_scan_Collection ID_fkey""]}, ""RID""], ""choices"": [""2Z84""]}]}","record"
"Microscopy:Collection","{""and"": [{""source"": ""RID"", ""choices"": [""2Z84""]}]}","record"
"Microscopy:Scan","{""and"": [{""source"": [{""inbound"": [""Microscopy"", ""collection_scan_Scan ID_fkey""]}, {""outbound"": [""Microscopy"", ""collection_scan_Collection ID_fkey""]}, ""RID""], ""choices"": [""2Z84""]}]}","record"
"Microscopy:Scan","{""and"": [{""search"": [""20150217-mKD15.5eWTSW19-EAR""], ""source"": ""*""}]}","record"
"Microscopy:Scan","{""and"": [{""search"": [""20150217-mKD15.5eWTSW19-EAR""], ""source"": ""*""}]}","record"
"Microscopy:Scan","{""and"": [{""search"": [""20150217-mKD15.5eWTSW19-EAR""], ""source"": ""*""}]}","record"
"Microscopy:Scan","{""and"": [{""search"": [""20150217-mKD15.5eWTSW19-EAR""], ""source"": ""*""}, {""source"": [{""inbound"": [""Microscopy"", ""collection_scan_Scan ID_fkey""]}, {""outbound"": [""Microscopy"", ""collection_scan_Collection ID_fkey""]}, ""RID""], ""choices"": [""2Z84""]}]}","record"
"Microscopy:Scan","{""and"": [{""search"": [""20150217-mKD15.5eWTSW19-EAR""], ""source"": ""*""}]}","record"
"Microscopy:Scan","{""and"": [{""search"": [""20150217-mKD15.5eWTSW19-EAR""], ""source"": ""*""}, {""source"": [{""inbound"": [""Microscopy"", ""collection_scan_Scan ID_fkey""]}, {""outbound"": [""Microscopy"", ""collection_scan_Collection ID_fkey""]}, ""RID""], ""choices"": [""2Z84""]}]}","record"
"Microscopy:collection_scan",NULL,"record"
"Microscopy:Scan","{""and"": [{""source"": [{""inbound"": [""Microscopy"", ""collection_scan_Scan ID_fkey""]}, {""outbound"": [""Microscopy"", ""collection_scan_Collection ID_fkey""]}, ""RID""], ""choices"": [""2Z84""]}]}","record"
"Microscopy:Collection","{""and"": [{""source"": ""RID"", ""choices"": [""2Z84""]}]}","record"
"Microscopy:Scan","{""and"": [{""source"": [{""inbound"": [""Microscopy"", ""collection_scan_Scan ID_fkey""]}, {""outbound"": [""Microscopy"", ""collection_scan_Collection ID_fkey""]}, ""RID""], ""choices"": [""2Z84""]}]}","record"
"Microscopy:Scan",NULL,"record"
"Microscopy:Scan",NULL,"record"
"Microscopy:Scan",NULL,"record"
"Microscopy:Scan",NULL,"record"
