"c_table","c_facet"
"Microscopy:Scan","{""and"": [{""source"": ""submitter"", ""choices"": [""Elisabeth Rutledge""]}, {""source"": ""species"", ""choices"": [""Mouse""]}, {""source"": ""age"", ""choices"": [""15.5 embryonic day""]}, {""source"": [{""outbound"": [""Microscopy"", ""Scan_Specimen ID_fkey""]}, {""inbound"": [""Microscopy"", ""specimen_gene_Specimen ID_fkey""]}, {""outbound"": [""Microscopy"", ""specimen_gene_Gene ID_fkey""]}, ""term""], ""choices"": [""Wild Type"", ""Swiss (Webster)""]}, {""source"": [{""outbound"": [""Microscopy"", ""Scan_Experiment ID_fkey""]}, {""inbound"": [""Microscopy"", ""experiment_probe_Experiment ID_fkey""]}, {""outbound"": [""Microscopy"", ""experiment_probe_Probe ID_fkey""]}, ""term""], ""choices"": [""A16"", ""Etv4"", ""Etv5"", ""Hs3a1"", ""Hs3b1"", ""Wnt11"", ""Ret"", ""Kdm2a"", ""Kdm2b"", ""Wnt7b"", ""Wnt9b""]}, {""source"": ""Experiment Type"", ""choices"": [""SISH""]}]}"
"Microscopy:Scan","{""and"": [{""source"": ""submitter"", ""choices"": [""Elisabeth Rutledge""]}, {""source"": ""species"", ""choices"": [""Mouse""]}, {""source"": ""age"", ""choices"": [""15.5 embryonic day""]}, {""source"": [{""outbound"": [""Microscopy"", ""Scan_Specimen ID_fkey""]}, {""inbound"": [""Microscopy"", ""specimen_gene_Specimen ID_fkey""]}, {""outbound"": [""Microscopy"", ""specimen_gene_Gene ID_fkey""]}, ""term""], ""choices"": [""Wild Type"", ""Swiss (Webster)""]}, {""source"": [{""outbound"": [""Microscopy"", ""Scan_Experiment ID_fkey""]}, {""inbound"": [""Microscopy"", ""experiment_probe_Experiment ID_fkey""]}, {""outbound"": [""Microscopy"", ""experiment_probe_Probe ID_fkey""]}, ""term""], ""choices"": [""A16"", ""Etv4"", ""Etv5"", ""Hs3a1"", ""Hs3b1"", ""Wnt11"", ""Ret"", ""Kdm2a"", ""Kdm2b"", ""Wnt7b"", ""Wnt9b""]}, {""source"": ""Experiment Type"", ""choices"": [""SISH""]}, {""source"": ""tissue"", ""choices"": [""Kidney""]}]}"
"Microscopy:Scan",NULL
"Microscopy:Scan",NULL
"Microscopy:species",NULL
"Microscopy:User",NULL
"Microscopy:species",NULL
"Microscopy:species",NULL
"Microscopy:species",NULL
"Microscopy:tissue",NULL
"Microscopy:tissue",NULL
"Microscopy:tissue",NULL
"Microscopy:tissue",NULL
"Microscopy:age",NULL
"Microscopy:age",NULL
"Microscopy:age",NULL
"Microscopy:age",NULL
"Microscopy:age",NULL
"Microscopy:gene",NULL
"Microscopy:gene",NULL
"Microscopy:gene",NULL
"Microscopy:gene",NULL
"Microscopy:Scan","{""and"": [{""search"": [""20141019-SW4 UGS cryo-EAR""], ""source"": ""*""}, {""source"": [{""inbound"": [""Microscopy"", ""collection_scan_Scan ID_fkey""]}, {""outbound"": [""Microscopy"", ""collection_scan_Collection ID_fkey""]}, ""RID""], ""choices"": [""2Z84""]}]}"
"Microscopy:Scan","{""and"": [{""search"": [""20141019-SW4 UGS cryo-EAR""], ""source"": ""*""}]}"
"Microscopy:gene",NULL
"Microscopy:gene","{""and"": [{""search"": [""Gdf15""], ""source"": ""*""}]}"
"Microscopy:Scan",NULL
"Microscopy:gene","{""and"": [{""search"": [""Gdf15""], ""source"": ""*""}]}"
"Microscopy:gene","{""and"": [{""search"": [""Gdf15""], ""source"": ""*""}]}"
"Microscopy:Scan","{""and"": [{""search"": [""20141019-SW4 UGS cryo-EAR""], ""source"": ""*""}, {""source"": [{""inbound"": [""Microscopy"", ""collection_scan_Scan ID_fkey""]}, {""outbound"": [""Microscopy"", ""collection_scan_Collection ID_fkey""]}, ""RID""], ""choices"": [""2Z84""]}]}"
"Microscopy:User",NULL
"Microscopy:User",NULL
"Microscopy:User",NULL
"Microscopy:Specimen",NULL
"Microscopy:Scan",NULL
"Microscopy:User",NULL
"Microscopy:User",NULL
"Microscopy:User",NULL
"Microscopy:Scan",NULL
"Microscopy:User",NULL
"Microscopy:User",NULL
"Microscopy:Scan","{""and"": [{""source"": [{""inbound"": [""Microscopy"", ""collection_scan_Scan ID_fkey""]}, {""outbound"": [""Microscopy"", ""collection_scan_Collection ID_fkey""]}, ""RID""], ""choices"": [""2Z84""]}]}"
"Microscopy:experiment_type",NULL
"Microscopy:experiment_type",NULL
"Microscopy:experiment_type",NULL
"Microscopy:experiment_type",NULL
"Microscopy:Scan","{""and"": [{""source"": [{""inbound"": [""Microscopy"", ""collection_scan_Scan ID_fkey""]}, {""outbound"": [""Microscopy"", ""collection_scan_Collection ID_fkey""]}, ""RID""], ""choices"": [""2Z84""]}]}"
"Microscopy:experiment_type",NULL
"Microscopy:probe",NULL
"Microscopy:probe",NULL
"Microscopy:Scan","{""and"": [{""search"": [""20141019-SW4 UGS cryo-EAR""], ""source"": ""*""}]}"
"Microscopy:probe",NULL
"Microscopy:probe",NULL
"Microscopy:Scan","{""and"": [{""search"": [""20141019-SW4 UGS cryo-EAR""], ""source"": ""*""}]}"
"Microscopy:probe",NULL
"Microscopy:probe","{""and"": [{""search"": [""LTL""], ""source"": ""*""}]}"
"Microscopy:probe","{""and"": [{""search"": [""C""], ""source"": ""*""}]}"
"Microscopy:Scan","{""and"": [{""search"": [""20141019-SW4 UGS cryo-EAR""], ""source"": ""*""}]}"
"Microscopy:probe","{""and"": [{""search"": [""LTL""], ""source"": ""*""}]}"
"Microscopy:Scan","{""and"": [{""search"": [""20141019-SW4 UGS cryo-EAR""], ""source"": ""*""}, {""source"": [{""inbound"": [""Microscopy"", ""collection_scan_Scan ID_fkey""]}, {""outbound"": [""Microscopy"", ""collection_scan_Collection ID_fkey""]}, ""RID""], ""choices"": [""2Z84""]}]}"
"Microscopy:probe","{""and"": [{""search"": [""LTL""], ""source"": ""*""}]}"
"Microscopy:Experiment",NULL
"Microscopy:Experiment","{""and"": [{""source"": ""RID"", ""choices"": [""32BA""]}]}"
"Microscopy:Scan","{""and"": [{""source"": [{""inbound"": [""Microscopy"", ""collection_scan_Scan ID_fkey""]}, {""outbound"": [""Microscopy"", ""collection_scan_Collection ID_fkey""]}, ""RID""], ""choices"": [""2Z84""]}]}"
"Microscopy:probe","{""and"": [{""source"": [{""inbound"": [""Microscopy"", ""experiment_probe_Probe ID_fkey""]}, {""outbound"": [""Microscopy"", ""experiment_probe_Experiment ID_fkey""]}, ""RID""], ""choices"": [""32BA""]}]}"
"Microscopy:experiment_comments","{""and"": [{""source"": [{""outbound"": [""Microscopy"", ""experiment_comments_Experiment ID_fkey""]}, ""RID""], ""choices"": [""32BA""]}]}"
"Microscopy:Slide","{""and"": [{""source"": [{""outbound"": [""Microscopy"", ""Slide_Experiment ID_fkey""]}, ""RID""], ""choices"": [""32BA""]}]}"
"Microscopy:Scan","{""and"": [{""source"": [{""outbound"": [""Microscopy"", ""Scan_Experiment ID_fkey""]}, ""RID""], ""choices"": [""32BA""]}]}"
"Microscopy:probe",NULL
"Microscopy:probe",NULL
"Microscopy:probe",NULL
"Microscopy:Scan","{""and"": [{""source"": [{""inbound"": [""Microscopy"", ""collection_scan_Scan ID_fkey""]}, {""outbound"": [""Microscopy"", ""collection_scan_Collection ID_fkey""]}, ""RID""], ""choices"": [""2Z84""]}]}"
"Microscopy:probe",NULL
"Microscopy:probe",NULL
"Microscopy:probe","{""and"": [{""source"": [{""inbound"": [""Microscopy"", ""experiment_probe_Probe ID_fkey""]}, {""outbound"": [""Microscopy"", ""experiment_probe_Experiment ID_fkey""]}, ""RID""], ""choices"": [""32BA""]}]}"
"Microscopy:probe","{""and"": [{""source"": [{""inbound"": [""Microscopy"", ""experiment_probe_Probe ID_fkey""]}, {""outbound"": [""Microscopy"", ""experiment_probe_Experiment ID_fkey""]}, ""RID""], ""choices"": [""32BA""]}]}"
"Microscopy:probe","{""and"": [{""search"": [""Col""], ""source"": ""*""}]}"
"Microscopy:probe","{""and"": [{""search"": [""Col""], ""source"": ""*""}]}"
"Microscopy:probe","{""and"": [{""search"": [""Col""], ""source"": ""*""}]}"
"Microscopy:probe","{""and"": [{""search"": [""Col""], ""source"": ""*""}, {""source"": [{""inbound"": [""Microscopy"", ""experiment_probe_Probe ID_fkey""]}, {""outbound"": [""Microscopy"", ""experiment_probe_Experiment ID_fkey""]}, ""RID""], ""choices"": [""32BA""]}]}"
"Microscopy:probe","{""and"": [{""search"": [""Col1a1""], ""source"": ""*""}]}"
"Microscopy:probe","{""and"": [{""search"": [""Col1a1""], ""source"": ""*""}]}"
"Microscopy:probe","{""and"": [{""search"": [""Col1a1""], ""source"": ""*""}]}"
"Microscopy:probe","{""and"": [{""search"": [""Col1a1""], ""source"": ""*""}, {""source"": [{""inbound"": [""Microscopy"", ""experiment_probe_Probe ID_fkey""]}, {""outbound"": [""Microscopy"", ""experiment_probe_Experiment ID_fkey""]}, ""RID""], ""choices"": [""32BA""]}]}"
"Microscopy:probe",NULL
"Microscopy:probe",NULL
"Microscopy:probe",NULL
"Microscopy:Collection","{""and"": [{""source"": ""RID"", ""choices"": [""2Z84""]}]}"
"Microscopy:Collection",NULL
"Microscopy:Scan","{""and"": [{""search"": [""20141019-SW4 UGS cryo-EAR""], ""source"": ""*""}, {""source"": [{""inbound"": [""Microscopy"", ""collection_scan_Scan ID_fkey""]}, {""outbound"": [""Microscopy"", ""collection_scan_Collection ID_fkey""]}, ""RID""], ""choices"": [""2Z84""]}]}"
"Microscopy:Scan","{""and"": [{""search"": [""20141019-SW4 UGS cryo-EAR""], ""source"": ""*""}, {""source"": [{""inbound"": [""Microscopy"", ""collection_scan_Scan ID_fkey""]}, {""outbound"": [""Microscopy"", ""collection_scan_Collection ID_fkey""]}, ""RID""], ""choices"": [""2Z84""]}]}"
"Microscopy:Collection",NULL
"Microscopy:Scan","{""and"": [{""source"": ""RID"", ""choices"": [""29D6""]}]}"
"Microscopy:probe","{""and"": [{""source"": [{""inbound"": [""Microscopy"", ""experiment_probe_Probe ID_fkey""]}, {""outbound"": [""Microscopy"", ""experiment_probe_Experiment ID_fkey""]}, ""RID""], ""choices"": [""32BA""]}]}"
"Microscopy:probe","{""and"": [{""source"": [{""inbound"": [""Microscopy"", ""experiment_probe_Probe ID_fkey""]}, {""outbound"": [""Microscopy"", ""experiment_probe_Experiment ID_fkey""]}, ""RID""], ""choices"": [""32BA""]}]}"
"Microscopy:probe","{""and"": [{""search"": [""C""], ""source"": ""*""}]}"
"Microscopy:scan_comments","{""and"": [{""source"": [{""outbound"": [""Microscopy"", ""scan_comments_Scan id_fkey""]}, ""RID""], ""choices"": [""29D6""]}]}"
"Microscopy:probe","{""and"": [{""search"": [""C""], ""source"": ""*""}]}"
"Microscopy:probe","{""and"": [{""search"": [""C""], ""source"": ""*""}, {""source"": [{""inbound"": [""Microscopy"", ""experiment_probe_Probe ID_fkey""]}, {""outbound"": [""Microscopy"", ""experiment_probe_Experiment ID_fkey""]}, ""RID""], ""choices"": [""32BA""]}]}"
"Microscopy:probe","{""and"": [{""search"": [""C""], ""source"": ""*""}, {""source"": [{""inbound"": [""Microscopy"", ""experiment_probe_Probe ID_fkey""]}, {""outbound"": [""Microscopy"", ""experiment_probe_Experiment ID_fkey""]}, ""RID""], ""choices"": [""32BA""]}]}"
"Microscopy:Collection","{""and"": [{""source"": [{""inbound"": [""Microscopy"", ""collection_scan_Collection ID_fkey""]}, {""outbound"": [""Microscopy"", ""collection_scan_Scan ID_fkey""]}, ""RID""], ""choices"": [""29D6""]}]}"
"Microscopy:probe","{""and"": [{""search"": [""Col""], ""source"": ""*""}]}"
"Microscopy:probe","{""and"": [{""search"": [""Col""], ""source"": ""*""}]}"
"Microscopy:probe","{""and"": [{""search"": [""Col""], ""source"": ""*""}]}"
"Microscopy:probe","{""and"": [{""search"": [""Col""], ""source"": ""*""}, {""source"": [{""inbound"": [""Microscopy"", ""experiment_probe_Probe ID_fkey""]}, {""outbound"": [""Microscopy"", ""experiment_probe_Experiment ID_fkey""]}, ""RID""], ""choices"": [""32BA""]}]}"
"Microscopy:experiment_probe",NULL
"Microscopy:Scan","{""and"": [{""source"": [{""inbound"": [""Microscopy"", ""collection_scan_Scan ID_fkey""]}, {""outbound"": [""Microscopy"", ""collection_scan_Collection ID_fkey""]}, ""RID""], ""choices"": [""2Z84""]}]}"
"Microscopy:Experiment","{""and"": [{""source"": ""RID"", ""choices"": [""32BA""]}]}"
"Microscopy:probe","{""and"": [{""source"": [{""inbound"": [""Microscopy"", ""experiment_probe_Probe ID_fkey""]}, {""outbound"": [""Microscopy"", ""experiment_probe_Experiment ID_fkey""]}, ""RID""], ""choices"": [""32BA""]}]}"
"Microscopy:experiment_comments","{""and"": [{""source"": [{""outbound"": [""Microscopy"", ""experiment_comments_Experiment ID_fkey""]}, ""RID""], ""choices"": [""32BA""]}]}"
"Microscopy:Slide","{""and"": [{""source"": [{""outbound"": [""Microscopy"", ""Slide_Experiment ID_fkey""]}, ""RID""], ""choices"": [""32BA""]}]}"
"Microscopy:Scan","{""and"": [{""source"": [{""outbound"": [""Microscopy"", ""Scan_Experiment ID_fkey""]}, ""RID""], ""choices"": [""32BA""]}]}"
"Microscopy:probe",NULL
"Microscopy:probe",NULL
"Microscopy:probe",NULL
"Microscopy:Scan","{""and"": [{""source"": [{""inbound"": [""Microscopy"", ""collection_scan_Scan ID_fkey""]}, {""outbound"": [""Microscopy"", ""collection_scan_Collection ID_fkey""]}, ""RID""], ""choices"": [""2Z84""]}]}"
"Microscopy:probe","{""and"": [{""source"": [{""inbound"": [""Microscopy"", ""experiment_probe_Probe ID_fkey""]}, {""outbound"": [""Microscopy"", ""experiment_probe_Experiment ID_fkey""]}, ""RID""], ""choices"": [""32BA""]}]}"
"Microscopy:probe",NULL
"Microscopy:probe","{""and"": [{""source"": [{""inbound"": [""Microscopy"", ""experiment_probe_Probe ID_fkey""]}, {""outbound"": [""Microscopy"", ""experiment_probe_Experiment ID_fkey""]}, ""RID""], ""choices"": [""32BA""]}]}"
"Microscopy:probe",NULL
"Microscopy:Collection",NULL
"Microscopy:probe","{""and"": [{""source"": [{""inbound"": [""Microscopy"", ""experiment_probe_Probe ID_fkey""]}, {""outbound"": [""Microscopy"", ""experiment_probe_Experiment ID_fkey""]}, ""RID""], ""choices"": [""32BA""]}]}"
"Microscopy:probe","{""and"": [{""source"": [{""inbound"": [""Microscopy"", ""experiment_probe_Probe ID_fkey""]}, {""outbound"": [""Microscopy"", ""experiment_probe_Experiment ID_fkey""]}, ""RID""], ""choices"": [""32BA""]}]}"
"Microscopy:probe","{""and"": [{""search"": [""Havcr1""], ""source"": ""*""}]}"
"Microscopy:probe","{""and"": [{""search"": [""Havcr1""], ""source"": ""*""}]}"
"Microscopy:probe","{""and"": [{""search"": [""Havcr1""], ""source"": ""*""}]}"
"Microscopy:Scan","{""and"": [{""search"": [""20141115-mKD15.5eSwWebSW-EAR""], ""source"": ""*""}, {""source"": [{""inbound"": [""Microscopy"", ""collection_scan_Scan ID_fkey""]}, {""outbound"": [""Microscopy"", ""collection_scan_Collection ID_fkey""]}, ""RID""], ""choices"": [""2Z84""]}]}"
"Microscopy:probe","{""and"": [{""search"": [""Havcr1""], ""source"": ""*""}, {""source"": [{""inbound"": [""Microscopy"", ""experiment_probe_Probe ID_fkey""]}, {""outbound"": [""Microscopy"", ""experiment_probe_Experiment ID_fkey""]}, ""RID""], ""choices"": [""32BA""]}]}"
"Microscopy:experiment_probe",NULL
"Microscopy:Experiment","{""and"": [{""source"": ""RID"", ""choices"": [""32BA""]}]}"
"Microscopy:probe","{""and"": [{""source"": [{""inbound"": [""Microscopy"", ""experiment_probe_Probe ID_fkey""]}, {""outbound"": [""Microscopy"", ""experiment_probe_Experiment ID_fkey""]}, ""RID""], ""choices"": [""32BA""]}]}"
"Microscopy:experiment_comments","{""and"": [{""source"": [{""outbound"": [""Microscopy"", ""experiment_comments_Experiment ID_fkey""]}, ""RID""], ""choices"": [""32BA""]}]}"
"Microscopy:Slide","{""and"": [{""source"": [{""outbound"": [""Microscopy"", ""Slide_Experiment ID_fkey""]}, ""RID""], ""choices"": [""32BA""]}]}"
"Microscopy:Scan","{""and"": [{""source"": [{""outbound"": [""Microscopy"", ""Scan_Experiment ID_fkey""]}, ""RID""], ""choices"": [""32BA""]}]}"
"Microscopy:Scan","{""and"": [{""search"": [""20141115-mKD15.5eSwWebSW-EAR""], ""source"": ""*""}, {""source"": [{""inbound"": [""Microscopy"", ""collection_scan_Scan ID_fkey""]}, {""outbound"": [""Microscopy"", ""collection_scan_Collection ID_fkey""]}, ""RID""], ""choices"": [""2Z84""]}]}"
"Microscopy:experiment_comments","{""and"": [{""source"": ""RID"", ""choices"": [""32BA""]}]}"
"Microscopy:experiment_comments",NULL
"Microscopy:experiment_comments","{""and"": [{""source"": ""RID"", ""choices"": [""32BJ""]}]}"
"Microscopy:Specimen","{""and"": [{""ranges"": [{""min"": 0}, {""max"": 1}], ""source"": ""Number of Slides""}, {""ranges"": [{""min"": 0}, {""max"": 1}], ""source"": ""Number of Scans""}]}"
"Microscopy:Specimen","{""and"": [{""ranges"": [{""min"": 0}, {""max"": 1}], ""source"": ""Number of Slides""}, {""ranges"": [{""min"": 0}, {""max"": 1}], ""source"": ""Number of Scans""}]}"
"Microscopy:Specimen","{""and"": [{""ranges"": [{""min"": 0}, {""max"": 1}], ""source"": ""Number of Scans""}]}"
"Microscopy:Specimen","{""and"": [{""ranges"": [{""min"": 0}, {""max"": 1}], ""source"": ""Number of Slides""}, {""ranges"": [{""min"": 0}, {""max"": 1}], ""source"": ""Number of Scans""}]}"
"Microscopy:Specimen","{""and"": [{""ranges"": [{""min"": 0}, {""max"": 1}], ""source"": ""Number of Slides""}]}"
"Microscopy:Experiment","{""and"": [{""ranges"": [{""min"": 0}, {""max"": 1}], ""source"": ""Number of Slides""}, {""ranges"": [{""min"": 0}, {""max"": 1}], ""source"": ""Number of Scans""}]}"
"Microscopy:Experiment","{""and"": [{""ranges"": [{""min"": 0}, {""max"": 1}], ""source"": ""Number of Slides""}, {""ranges"": [{""min"": 0}, {""max"": 1}], ""source"": ""Number of Scans""}]}"
"Microscopy:Experiment","{""and"": [{""ranges"": [{""min"": 0}, {""max"": 1}], ""source"": ""Number of Scans""}]}"
"Microscopy:Experiment","{""and"": [{""ranges"": [{""min"": 0}, {""max"": 1}], ""source"": ""Number of Slides""}]}"
"Microscopy:Collection",NULL
"Microscopy:Scan","{""and"": [{""source"": [{""inbound"": [""Microscopy"", ""collection_scan_Scan ID_fkey""]}, {""outbound"": [""Microscopy"", ""collection_scan_Collection ID_fkey""]}, ""RID""], ""choices"": [""2Z84""]}]}"
"Microscopy:Collection",NULL
"Microscopy:Scan","{""and"": [{""source"": [{""inbound"": [""Microscopy"", ""collection_scan_Scan ID_fkey""]}, {""outbound"": [""Microscopy"", ""collection_scan_Collection ID_fkey""]}, ""RID""], ""choices"": [""2Z84""]}]}"
"Microscopy:Scan","{""and"": [{""search"": [""20141208-mKD15.5eWTSW5 -EAR""], ""source"": ""*""}, {""source"": [{""inbound"": [""Microscopy"", ""collection_scan_Scan ID_fkey""]}, {""outbound"": [""Microscopy"", ""collection_scan_Collection ID_fkey""]}, ""RID""], ""choices"": [""2Z84""]}]}"
"Microscopy:Experiment","{""and"": [{""ranges"": [{""min"": 0}, {""max"": 1}], ""source"": ""Number of Slides""}, {""ranges"": [{""min"": 0}, {""max"": 1}], ""source"": ""Number of Scans""}]}"
"Microscopy:Specimen","{""and"": [{""ranges"": [{""min"": 0}, {""max"": 1}], ""source"": ""Number of Slides""}, {""ranges"": [{""min"": 0}, {""max"": 1}], ""source"": ""Number of Scans""}]}"
"Microscopy:Specimen","{""and"": [{""ranges"": [{""min"": 0}, {""max"": 1}], ""source"": ""Number of Scans""}]}"
"Microscopy:Specimen","{""and"": [{""ranges"": [{""min"": 0}, {""max"": 1}], ""source"": ""Number of Slides""}]}"
"Microscopy:Scan","{""and"": [{""search"": [""20141208-mKD15.5eWTSW5 -EAR""], ""source"": ""*""}, {""source"": [{""inbound"": [""Microscopy"", ""collection_scan_Scan ID_fkey""]}, {""outbound"": [""Microscopy"", ""collection_scan_Collection ID_fkey""]}, ""RID""], ""choices"": [""2Z84""]}]}"
"Microscopy:Specimen","{""and"": [{""ranges"": [{""min"": 0}, {""max"": 1}], ""source"": ""Number of Slides""}, {""ranges"": [{""min"": 0}, {""max"": 1}], ""source"": ""Number of Scans""}]}"
"Microscopy:Specimen","{""and"": [{""ranges"": [{""min"": 0}, {""max"": 1}], ""source"": ""Number of Slides""}, {""ranges"": [{""min"": 0}, {""max"": 1}], ""source"": ""Number of Scans""}]}"
"Microscopy:Specimen","{""and"": [{""ranges"": [{""min"": 0}, {""max"": 1}], ""source"": ""Number of Slides""}, {""ranges"": [{""min"": 0}, {""max"": 1}], ""source"": ""Number of Scans""}]}"
"Microscopy:Specimen","{""and"": [{""ranges"": [{""min"": 0}, {""max"": 1}], ""source"": ""Number of Scans""}]}"
"Microscopy:Specimen","{""and"": [{""ranges"": [{""min"": 0}, {""max"": 1}], ""source"": ""Number of Slides""}, {""ranges"": [{""min"": 0}, {""max"": 1}], ""source"": ""Number of Scans""}]}"
"Microscopy:Specimen","{""and"": [{""ranges"": [{""min"": 0}, {""max"": 1}], ""source"": ""Number of Slides""}, {""ranges"": [{""min"": 0}, {""max"": 1}], ""source"": ""Number of Scans""}]}"
"Microscopy:Specimen","{""and"": [{""ranges"": [{""min"": 0}, {""max"": 1}], ""source"": ""Number of Slides""}]}"
"Microscopy:Collection",NULL
"Microscopy:Specimen","{""and"": [{""search"": [""259""], ""source"": ""*""}, {""ranges"": [{""min"": 0}, {""max"": 1}], ""source"": ""Number of Slides""}, {""ranges"": [{""min"": 0}, {""max"": 1}], ""source"": ""Number of Scans""}]}"
