"c_table","c_facet","c_cid"
"Zebrafish:Cohort Analysis",NULL,"recordset"
"Zebrafish:Synaptic Pair Study","{""and"": [{""source"": [{""inbound"": [""Zebrafish"", ""Cohort_Pair_Pair_fkey""]}, {""outbound"": [""Zebrafish"", ""Cohort_Pair_Cohort_fkey""]}, ""RID""], ""choices"": [""1BZW""]}, {""search"": [""SynImgZfDsy20180117A3""], ""source"": ""*""}]}","recordset"
"Zebrafish:Cohort Analysis",NULL,"recordset"
"Zebrafish:Synaptic Pair Study","{""and"": [{""source"": [{""inbound"": [""Zebrafish"", ""Cohort_Pair_Pair_fkey""]}, {""outbound"": [""Zebrafish"", ""Cohort_Pair_Cohort_fkey""]}, ""RID""], ""choices"": [""1BZW""]}, {""search"": [""SynImgZfDsy20180117A3""], ""source"": ""*""}]}","recordset"
"Zebrafish:Synaptic Pair Study","{""and"": [{""source"": [{""inbound"": [""Zebrafish"", ""Cohort_Pair_Pair_fkey""]}, {""outbound"": [""Zebrafish"", ""Cohort_Pair_Cohort_fkey""]}, ""RID""], ""choices"": [""1BZW""]}, {""search"": [""SynImgZfDsy20180119A3""], ""source"": ""*""}]}","recordset"
"Zebrafish:Cohort Analysis",NULL,"recordset"
"Zebrafish:Synaptic Pair Study","{""and"": [{""source"": [{""inbound"": [""Zebrafish"", ""Cohort_Pair_Pair_fkey""]}, {""outbound"": [""Zebrafish"", ""Cohort_Pair_Cohort_fkey""]}, ""RID""], ""choices"": [""1BZW""]}, {""search"": [""SynImgZfDsy20180119A3""], ""source"": ""*""}]}","recordset"
"Zebrafish:Cohort Analysis",NULL,"recordset"
"Zebrafish:Synaptic Pair Study","{""and"": [{""source"": [{""inbound"": [""Zebrafish"", ""Cohort_Pair_Pair_fkey""]}, {""outbound"": [""Zebrafish"", ""Cohort_Pair_Cohort_fkey""]}, ""RID""], ""choices"": [""1BZW""]}, {""search"": [""SynImgZfDsy20180119A3""], ""source"": ""*""}]}","recordset"
"Zebrafish:Synaptic Pair Study","{""and"": [{""source"": [{""inbound"": [""Zebrafish"", ""Cohort_Pair_Pair_fkey""]}, {""outbound"": [""Zebrafish"", ""Cohort_Pair_Cohort_fkey""]}, ""RID""], ""choices"": [""1BZW""]}, {""search"": [""SynImgZfDsy20180119A3""], ""source"": ""*""}]}","recordset"
"Zebrafish:Cohort Analysis",NULL,"recordset"
"Zebrafish:Synaptic Pair Study","{""and"": [{""source"": [{""inbound"": [""Zebrafish"", ""Cohort_Pair_Pair_fkey""]}, {""outbound"": [""Zebrafish"", ""Cohort_Pair_Cohort_fkey""]}, ""RID""], ""choices"": [""1BZW""]}, {""search"": [""SynImgZfDsy20180119B3""], ""source"": ""*""}]}","recordset"
"Zebrafish:Cohort Analysis",NULL,"recordset"
"Zebrafish:Synaptic Pair Study","{""and"": [{""source"": [{""inbound"": [""Zebrafish"", ""Cohort_Pair_Pair_fkey""]}, {""outbound"": [""Zebrafish"", ""Cohort_Pair_Cohort_fkey""]}, ""RID""], ""choices"": [""1BZW""]}, {""search"": [""SynImgZfDsy20180119B3""], ""source"": ""*""}]}","recordset"
"Zebrafish:Synaptic Pair Study","{""and"": [{""source"": [{""inbound"": [""Zebrafish"", ""Cohort_Pair_Pair_fkey""]}, {""outbound"": [""Zebrafish"", ""Cohort_Pair_Cohort_fkey""]}, ""RID""], ""choices"": [""1BZW""]}, {""search"": [""SynImgZfDsy20180119B3""], ""source"": ""*""}]}","recordset"
"Zebrafish:Synaptic Pair Study","{""and"": [{""source"": [{""inbound"": [""Zebrafish"", ""Cohort_Pair_Pair_fkey""]}, {""outbound"": [""Zebrafish"", ""Cohort_Pair_Cohort_fkey""]}, ""RID""], ""choices"": [""1BZW""]}, {""search"": [""SynImgZfDsy20180119B3""], ""source"": ""*""}]}","recordset"
"Zebrafish:Cohort Analysis",NULL,"recordset"
"Zebrafish:Subject",NULL,"recordset"
"Zebrafish:Genetic Background",NULL,"recordset"
"Zebrafish:Subject",NULL,"recordset"
"Zebrafish:Subject",NULL,"recordset"
"Zebrafish:Subject",NULL,"recordset"
"Zebrafish:Behavior",NULL,"recordset"
"Zebrafish:Subject",NULL,"recordset"
"Zebrafish:Genetic Background",NULL,"recordset"
"Zebrafish:Subject",NULL,"recordset"
"Zebrafish:Subject",NULL,"recordset"
"Zebrafish:Subject",NULL,"recordset"
"Zebrafish:Behavior",NULL,"recordset"
"Zebrafish:Genetic Background",NULL,"recordset"
"Zebrafish:Subject",NULL,"recordset"
"Zebrafish:Subject",NULL,"recordset"
"Zebrafish:Subject",NULL,"recordset"
"Zebrafish:Subject",NULL,"recordset"
"Zebrafish:Genetic Background",NULL,"recordset"
"Zebrafish:Subject",NULL,"recordset"
"Zebrafish:Subject",NULL,"recordset"
"Zebrafish:Behavior",NULL,"recordset"
"Zebrafish:Subject",NULL,"recordset"
"Zebrafish:Behavior",NULL,"recordset"
"Zebrafish:Subject","{""and"": [{""search"": [""Zdu20180123A3""], ""source"": ""*""}]}","recordset"
"Zebrafish:Subject","{""and"": [{""search"": [""Zdu20180123A3""], ""source"": ""*""}]}","recordset"
"Zebrafish:Genetic Background",NULL,"recordset"
"Zebrafish:Subject","{""and"": [{""search"": [""Zdu20180123A""], ""source"": ""*""}]}","recordset"
"Zebrafish:Subject","{""and"": [{""search"": [""Zdu20180123A""], ""source"": ""*""}]}","recordset"
"Zebrafish:Genetic Background",NULL,"recordset"
"Zebrafish:Behavior",NULL,"recordset"
"Synapse:Protocol",NULL,"recordset"
"Zebrafish:Cohort Analysis",NULL,"recordset"
"Zebrafish:Synaptic Pair Study","{""and"": [{""source"": [{""inbound"": [""Zebrafish"", ""Cohort_Pair_Pair_fkey""]}, {""outbound"": [""Zebrafish"", ""Cohort_Pair_Cohort_fkey""]}, ""RID""], ""choices"": [""1BZW""]}, {""search"": [""SynImgZfDsy20180125B3""], ""source"": ""*""}]}","recordset"
"Zebrafish:Synaptic Pair Study","{""and"": [{""source"": [{""inbound"": [""Zebrafish"", ""Cohort_Pair_Pair_fkey""]}, {""outbound"": [""Zebrafish"", ""Cohort_Pair_Cohort_fkey""]}, ""RID""], ""choices"": [""1BZW""]}, {""search"": [""SynImgZfDsy20180125B3""], ""source"": ""*""}]}","recordset"
"Zebrafish:Synaptic Pair Study","{""and"": [{""source"": [{""inbound"": [""Zebrafish"", ""Cohort_Pair_Pair_fkey""]}, {""outbound"": [""Zebrafish"", ""Cohort_Pair_Cohort_fkey""]}, ""RID""], ""choices"": [""1BZW""]}, {""search"": [""SynImgZfDsy20180125B3""], ""source"": ""*""}]}","recordset"
"Zebrafish:Synaptic Pair Study","{""and"": [{""source"": [{""inbound"": [""Zebrafish"", ""Cohort_Pair_Pair_fkey""]}, {""outbound"": [""Zebrafish"", ""Cohort_Pair_Cohort_fkey""]}, ""RID""], ""choices"": [""1BZW""]}, {""search"": [""SynImgZfDsy20180125B3""], ""source"": ""*""}]}","recordset"
"Zebrafish:Cohort Analysis","{""and"": [{""source"": ""RID"", ""choices"": [""1BZW""]}]}","recordset"
"Zebrafish:Cohort Analysis",NULL,"recordset"
"Zebrafish:Synaptic Pair Study","{""and"": [{""source"": [{""inbound"": [""Zebrafish"", ""Cohort_Pair_Pair_fkey""]}, {""outbound"": [""Zebrafish"", ""Cohort_Pair_Cohort_fkey""]}, ""RID""], ""choices"": [""1BZW""]}, {""search"": [""SynImgZfDsy20180207A3""], ""source"": ""*""}]}","recordset"
"Zebrafish:Synaptic Pair Study","{""and"": [{""source"": [{""inbound"": [""Zebrafish"", ""Cohort_Pair_Pair_fkey""]}, {""outbound"": [""Zebrafish"", ""Cohort_Pair_Cohort_fkey""]}, ""RID""], ""choices"": [""1BZW""]}, {""search"": [""SynImgZfDsy20180207A3""], ""source"": ""*""}]}","recordset"
"Zebrafish:Cohort Analysis",NULL,"recordset"
"Zebrafish:Synaptic Pair Study","{""and"": [{""source"": [{""inbound"": [""Zebrafish"", ""Cohort_Pair_Pair_fkey""]}, {""outbound"": [""Zebrafish"", ""Cohort_Pair_Cohort_fkey""]}, ""RID""], ""choices"": [""1BZW""]}, {""search"": [""SynImgZfDsy20180207A3""], ""source"": ""*""}]}","recordset"
"Zebrafish:Synaptic Pair Study","{""and"": [{""source"": [{""inbound"": [""Zebrafish"", ""Cohort_Pair_Pair_fkey""]}, {""outbound"": [""Zebrafish"", ""Cohort_Pair_Cohort_fkey""]}, ""RID""], ""choices"": [""1BZW""]}, {""search"": [""SynImgZfDsy20180207A3""], ""source"": ""*""}]}","recordset"
"Zebrafish:Cohort Analysis",NULL,"recordset"
"Zebrafish:Synaptic Pair Study","{""and"": [{""source"": [{""inbound"": [""Zebrafish"", ""Cohort_Pair_Pair_fkey""]}, {""outbound"": [""Zebrafish"", ""Cohort_Pair_Cohort_fkey""]}, ""RID""], ""choices"": [""1BZW""]}, {""search"": [""SynImgZfDsy20180208B3""], ""source"": ""*""}]}","recordset"
"Zebrafish:Synaptic Pair Study","{""and"": [{""source"": [{""inbound"": [""Zebrafish"", ""Cohort_Pair_Pair_fkey""]}, {""outbound"": [""Zebrafish"", ""Cohort_Pair_Cohort_fkey""]}, ""RID""], ""choices"": [""1BZW""]}, {""search"": [""SynImgZfDsy20180208B3""], ""source"": ""*""}]}","recordset"
"Zebrafish:Cohort Analysis",NULL,"recordset"
"Zebrafish:Synaptic Pair Study","{""and"": [{""source"": [{""inbound"": [""Zebrafish"", ""Cohort_Pair_Pair_fkey""]}, {""outbound"": [""Zebrafish"", ""Cohort_Pair_Cohort_fkey""]}, ""RID""], ""choices"": [""1BZW""]}, {""search"": [""SynImgZfDsy20180208B3""], ""source"": ""*""}]}","recordset"
"Zebrafish:Cohort Analysis",NULL,"recordset"
"Zebrafish:Synaptic Pair Study","{""and"": [{""source"": [{""inbound"": [""Zebrafish"", ""Cohort_Pair_Pair_fkey""]}, {""outbound"": [""Zebrafish"", ""Cohort_Pair_Cohort_fkey""]}, ""RID""], ""choices"": [""1BZW""]}, {""search"": [""SynImgZfDsy20180208B3""], ""source"": ""*""}]}","recordset"
"Zebrafish:Cohort Analysis",NULL,"recordset"
"Zebrafish:Synaptic Pair Study","{""and"": [{""source"": [{""inbound"": [""Zebrafish"", ""Cohort_Pair_Pair_fkey""]}, {""outbound"": [""Zebrafish"", ""Cohort_Pair_Cohort_fkey""]}, ""RID""], ""choices"": [""1BZW""]}, {""search"": [""SynImgZfDsy20180404A3""], ""source"": ""*""}]}","recordset"
"Zebrafish:Synaptic Pair Study","{""and"": [{""source"": [{""inbound"": [""Zebrafish"", ""Cohort_Pair_Pair_fkey""]}, {""outbound"": [""Zebrafish"", ""Cohort_Pair_Cohort_fkey""]}, ""RID""], ""choices"": [""1BZW""]}, {""search"": [""SynImgZfDsy20180404A3""], ""source"": ""*""}]}","recordset"
"Zebrafish:Synaptic Pair Study","{""and"": [{""source"": [{""inbound"": [""Zebrafish"", ""Cohort_Pair_Pair_fkey""]}, {""outbound"": [""Zebrafish"", ""Cohort_Pair_Cohort_fkey""]}, ""RID""], ""choices"": [""1BZW""]}, {""search"": [""SynImgZfDsy20180404A3""], ""source"": ""*""}]}","recordset"
"Zebrafish:Cohort Analysis",NULL,"recordset"
"Zebrafish:Synaptic Pair Study","{""and"": [{""source"": [{""inbound"": [""Zebrafish"", ""Cohort_Pair_Pair_fkey""]}, {""outbound"": [""Zebrafish"", ""Cohort_Pair_Cohort_fkey""]}, ""RID""], ""choices"": [""1BZW""]}, {""search"": [""SynImgZfDsy20180404A3""], ""source"": ""*""}]}","recordset"
"Zebrafish:Synaptic Pair Study","{""and"": [{""source"": [{""inbound"": [""Zebrafish"", ""Cohort_Pair_Pair_fkey""]}, {""outbound"": [""Zebrafish"", ""Cohort_Pair_Cohort_fkey""]}, ""RID""], ""choices"": [""1BZW""]}, {""search"": [""SynImgZfDsy20180404B3""], ""source"": ""*""}]}","recordset"
"Zebrafish:Synaptic Pair Study","{""and"": [{""source"": [{""inbound"": [""Zebrafish"", ""Cohort_Pair_Pair_fkey""]}, {""outbound"": [""Zebrafish"", ""Cohort_Pair_Cohort_fkey""]}, ""RID""], ""choices"": [""1BZW""]}, {""search"": [""SynImgZfDsy20180404B3""], ""source"": ""*""}]}","recordset"
"Zebrafish:Cohort Analysis",NULL,"recordset"
"Zebrafish:Synaptic Pair Study","{""and"": [{""source"": [{""inbound"": [""Zebrafish"", ""Cohort_Pair_Pair_fkey""]}, {""outbound"": [""Zebrafish"", ""Cohort_Pair_Cohort_fkey""]}, ""RID""], ""choices"": [""1BZW""]}, {""search"": [""SynImgZfDsy20180404B3""], ""source"": ""*""}]}","recordset"
"Zebrafish:Synaptic Pair Study","{""and"": [{""source"": [{""inbound"": [""Zebrafish"", ""Cohort_Pair_Pair_fkey""]}, {""outbound"": [""Zebrafish"", ""Cohort_Pair_Cohort_fkey""]}, ""RID""], ""choices"": [""1BZW""]}, {""search"": [""SynImgZfDsy20180404B3""], ""source"": ""*""}]}","recordset"
"Zebrafish:Cohort Analysis",NULL,"recordset"
"Zebrafish:Behavior",NULL,"recordset"
"Zebrafish:Behavior",NULL,"recordset"
"Zebrafish:Behavior",NULL,"recordset"
"Zebrafish:Behavior",NULL,"recordset"
"Zebrafish:Behavior",NULL,"recordset"
"Zebrafish:Brain Anatomy",NULL,"recordset"
"Zebrafish:Synaptic Pair Study","{""and"": [{""source"": [{""inbound"": [""Zebrafish"", ""Cohort_Pair_Pair_fkey""]}, {""outbound"": [""Zebrafish"", ""Cohort_Pair_Cohort_fkey""]}, ""RID""], ""choices"": [""1BZW""]}, {""search"": [""SynImgZfDsy20180405A3""], ""source"": ""*""}]}","recordset"
"Zebrafish:Synaptic Pair Study","{""and"": [{""source"": [{""inbound"": [""Zebrafish"", ""Cohort_Pair_Pair_fkey""]}, {""outbound"": [""Zebrafish"", ""Cohort_Pair_Cohort_fkey""]}, ""RID""], ""choices"": [""1BZW""]}, {""search"": [""SynImgZfDsy20180405A3""], ""source"": ""*""}]}","recordset"
"Zebrafish:Cohort Analysis",NULL,"recordset"
"Zebrafish:Synaptic Pair Study","{""and"": [{""source"": [{""inbound"": [""Zebrafish"", ""Cohort_Pair_Pair_fkey""]}, {""outbound"": [""Zebrafish"", ""Cohort_Pair_Cohort_fkey""]}, ""RID""], ""choices"": [""1BZW""]}, {""search"": [""SynImgZfDsy20180405A3""], ""source"": ""*""}]}","recordset"
"Zebrafish:Synaptic Pair Study","{""and"": [{""source"": [{""inbound"": [""Zebrafish"", ""Cohort_Pair_Pair_fkey""]}, {""outbound"": [""Zebrafish"", ""Cohort_Pair_Cohort_fkey""]}, ""RID""], ""choices"": [""1BZW""]}, {""search"": [""SynImgZfDsy20180405A3""], ""source"": ""*""}]}","recordset"
"Zebrafish:Cohort Analysis",NULL,"recordset"
"Zebrafish:Image",NULL,"recordset"
"Zebrafish:Image",NULL,"recordset"
"Zebrafish:Image",NULL,"recordset"
"Zebrafish:Image",NULL,"recordset"
"Synapse:Protocol",NULL,"recordset"
"Synapse:Protocol",NULL,"recordset"
"Synapse:Protocol",NULL,"recordset"
"Synapse:Protocol",NULL,"recordset"
"Zebrafish:Subject",NULL,"recordset"
"Zebrafish:Synaptic Pair Study","{""and"": [{""source"": [{""inbound"": [""Zebrafish"", ""Cohort_Pair_Pair_fkey""]}, {""outbound"": [""Zebrafish"", ""Cohort_Pair_Cohort_fkey""]}, ""RID""], ""choices"": [""1BZW""]}, {""search"": [""SynImgZfDsy20181011A3""], ""source"": ""*""}]}","recordset"
"Zebrafish:Synaptic Pair Study","{""and"": [{""source"": [{""inbound"": [""Zebrafish"", ""Cohort_Pair_Pair_fkey""]}, {""outbound"": [""Zebrafish"", ""Cohort_Pair_Cohort_fkey""]}, ""RID""], ""choices"": [""1BZW""]}, {""search"": [""SynImgZfDsy20181011A3""], ""source"": ""*""}]}","recordset"
"Zebrafish:Cohort Analysis",NULL,"recordset"
"Zebrafish:Synaptic Pair Study","{""and"": [{""source"": [{""inbound"": [""Zebrafish"", ""Cohort_Pair_Pair_fkey""]}, {""outbound"": [""Zebrafish"", ""Cohort_Pair_Cohort_fkey""]}, ""RID""], ""choices"": [""1BZW""]}, {""search"": [""SynImgZfDsy20181011A3""], ""source"": ""*""}]}","recordset"
"Zebrafish:Synaptic Pair Study","{""and"": [{""source"": [{""inbound"": [""Zebrafish"", ""Cohort_Pair_Pair_fkey""]}, {""outbound"": [""Zebrafish"", ""Cohort_Pair_Cohort_fkey""]}, ""RID""], ""choices"": [""1BZW""]}, {""search"": [""SynImgZfDsy20181011A3""], ""source"": ""*""}]}","recordset"
"Zebrafish:Cohort Analysis",NULL,"recordset"
"Zebrafish:Synaptic Pair Study","{""and"": [{""source"": [{""inbound"": [""Zebrafish"", ""Cohort_Pair_Pair_fkey""]}, {""outbound"": [""Zebrafish"", ""Cohort_Pair_Cohort_fkey""]}, ""RID""], ""choices"": [""1BZW""]}, {""search"": [""SynImgZfDsy20181012A3""], ""source"": ""*""}]}","recordset"
"Zebrafish:Synaptic Pair Study","{""and"": [{""source"": [{""inbound"": [""Zebrafish"", ""Cohort_Pair_Pair_fkey""]}, {""outbound"": [""Zebrafish"", ""Cohort_Pair_Cohort_fkey""]}, ""RID""], ""choices"": [""1BZW""]}, {""search"": [""SynImgZfDsy20181012A3""], ""source"": ""*""}]}","recordset"
"Zebrafish:Cohort Analysis",NULL,"recordset"
"Zebrafish:Synaptic Pair Study","{""and"": [{""source"": [{""inbound"": [""Zebrafish"", ""Cohort_Pair_Pair_fkey""]}, {""outbound"": [""Zebrafish"", ""Cohort_Pair_Cohort_fkey""]}, ""RID""], ""choices"": [""1BZW""]}, {""search"": [""SynImgZfDsy20181012A3""], ""source"": ""*""}]}","recordset"
"Zebrafish:Cohort Analysis",NULL,"recordset"
"Zebrafish:Synaptic Pair Study","{""and"": [{""source"": [{""inbound"": [""Zebrafish"", ""Cohort_Pair_Pair_fkey""]}, {""outbound"": [""Zebrafish"", ""Cohort_Pair_Cohort_fkey""]}, ""RID""], ""choices"": [""1BZW""]}, {""search"": [""SynImgZfDsy20181012A3""], ""source"": ""*""}]}","recordset"
"Zebrafish:Synaptic Pair Study","{""and"": [{""source"": [{""inbound"": [""Zebrafish"", ""Cohort_Pair_Pair_fkey""]}, {""outbound"": [""Zebrafish"", ""Cohort_Pair_Cohort_fkey""]}, ""RID""], ""choices"": [""1BZW""]}, {""search"": [""SynImgZfDsy20181012B3""], ""source"": ""*""}]}","recordset"
"Zebrafish:Cohort Analysis",NULL,"recordset"
"Zebrafish:Synaptic Pair Study","{""and"": [{""source"": [{""inbound"": [""Zebrafish"", ""Cohort_Pair_Pair_fkey""]}, {""outbound"": [""Zebrafish"", ""Cohort_Pair_Cohort_fkey""]}, ""RID""], ""choices"": [""1BZW""]}, {""search"": [""SynImgZfDsy20181012B3""], ""source"": ""*""}]}","recordset"
"Zebrafish:Synaptic Pair Study","{""and"": [{""source"": [{""inbound"": [""Zebrafish"", ""Cohort_Pair_Pair_fkey""]}, {""outbound"": [""Zebrafish"", ""Cohort_Pair_Cohort_fkey""]}, ""RID""], ""choices"": [""1BZW""]}, {""search"": [""SynImgZfDsy20181012B3""], ""source"": ""*""}]}","recordset"
"Zebrafish:Cohort Analysis",NULL,"recordset"
"Zebrafish:Synaptic Pair Study","{""and"": [{""source"": [{""inbound"": [""Zebrafish"", ""Cohort_Pair_Pair_fkey""]}, {""outbound"": [""Zebrafish"", ""Cohort_Pair_Cohort_fkey""]}, ""RID""], ""choices"": [""1BZW""]}, {""search"": [""SynImgZfDsy20181012B3""], ""source"": ""*""}]}","recordset"
"Zebrafish:Synaptic Pair Study","{""and"": [{""source"": [{""inbound"": [""Zebrafish"", ""Cohort_Pair_Pair_fkey""]}, {""outbound"": [""Zebrafish"", ""Cohort_Pair_Cohort_fkey""]}, ""RID""], ""choices"": [""1BZW""]}, {""search"": [""SynImgZfDsy20181018A3""], ""source"": ""*""}]}","recordset"
"Zebrafish:Synaptic Pair Study","{""and"": [{""source"": [{""inbound"": [""Zebrafish"", ""Cohort_Pair_Pair_fkey""]}, {""outbound"": [""Zebrafish"", ""Cohort_Pair_Cohort_fkey""]}, ""RID""], ""choices"": [""1BZW""]}, {""search"": [""SynImgZfDsy20181018A3""], ""source"": ""*""}]}","recordset"
"Zebrafish:Cohort Analysis",NULL,"recordset"
"Zebrafish:Synaptic Pair Study","{""and"": [{""source"": [{""inbound"": [""Zebrafish"", ""Cohort_Pair_Pair_fkey""]}, {""outbound"": [""Zebrafish"", ""Cohort_Pair_Cohort_fkey""]}, ""RID""], ""choices"": [""1BZW""]}, {""search"": [""SynImgZfDsy20181018A3""], ""source"": ""*""}]}","recordset"
"Zebrafish:Cohort Analysis",NULL,"recordset"
"Zebrafish:Synaptic Pair Study","{""and"": [{""source"": [{""inbound"": [""Zebrafish"", ""Cohort_Pair_Pair_fkey""]}, {""outbound"": [""Zebrafish"", ""Cohort_Pair_Cohort_fkey""]}, ""RID""], ""choices"": [""1BZW""]}, {""search"": [""SynImgZfDsy20181018A3""], ""source"": ""*""}]}","recordset"
"Zebrafish:Synaptic Pair Study","{""and"": [{""source"": [{""inbound"": [""Zebrafish"", ""Cohort_Pair_Pair_fkey""]}, {""outbound"": [""Zebrafish"", ""Cohort_Pair_Cohort_fkey""]}, ""RID""], ""choices"": [""1BZW""]}, {""search"": [""SynImgZfDsy20181108A3""], ""source"": ""*""}]}","recordset"
"Zebrafish:Cohort Analysis",NULL,"recordset"
"Zebrafish:Synaptic Pair Study","{""and"": [{""source"": [{""inbound"": [""Zebrafish"", ""Cohort_Pair_Pair_fkey""]}, {""outbound"": [""Zebrafish"", ""Cohort_Pair_Cohort_fkey""]}, ""RID""], ""choices"": [""1BZW""]}, {""search"": [""SynImgZfDsy20181108A3""], ""source"": ""*""}]}","recordset"
"Zebrafish:Synaptic Pair Study","{""and"": [{""source"": [{""inbound"": [""Zebrafish"", ""Cohort_Pair_Pair_fkey""]}, {""outbound"": [""Zebrafish"", ""Cohort_Pair_Cohort_fkey""]}, ""RID""], ""choices"": [""1BZW""]}, {""search"": [""SynImgZfDsy20181108A3""], ""source"": ""*""}]}","recordset"
"Zebrafish:Cohort Analysis",NULL,"recordset"
"Zebrafish:Synaptic Pair Study","{""and"": [{""source"": [{""inbound"": [""Zebrafish"", ""Cohort_Pair_Pair_fkey""]}, {""outbound"": [""Zebrafish"", ""Cohort_Pair_Cohort_fkey""]}, ""RID""], ""choices"": [""1BZW""]}, {""search"": [""SynImgZfDsy20181108A3""], ""source"": ""*""}]}","recordset"
"Zebrafish:Synaptic Pair Study","{""and"": [{""source"": [{""inbound"": [""Zebrafish"", ""Cohort_Pair_Pair_fkey""]}, {""outbound"": [""Zebrafish"", ""Cohort_Pair_Cohort_fkey""]}, ""RID""], ""choices"": [""1BZW""]}, {""search"": [""SynImgZfDsy20181108B3""], ""source"": ""*""}]}","recordset"
"Zebrafish:Cohort Analysis",NULL,"recordset"
"Zebrafish:Synaptic Pair Study","{""and"": [{""source"": [{""inbound"": [""Zebrafish"", ""Cohort_Pair_Pair_fkey""]}, {""outbound"": [""Zebrafish"", ""Cohort_Pair_Cohort_fkey""]}, ""RID""], ""choices"": [""1BZW""]}, {""search"": [""SynImgZfDsy20181108B3""], ""source"": ""*""}]}","recordset"
"Zebrafish:Synaptic Pair Study","{""and"": [{""source"": [{""inbound"": [""Zebrafish"", ""Cohort_Pair_Pair_fkey""]}, {""outbound"": [""Zebrafish"", ""Cohort_Pair_Cohort_fkey""]}, ""RID""], ""choices"": [""1BZW""]}, {""search"": [""SynImgZfDsy20181108B3""], ""source"": ""*""}]}","recordset"
"Zebrafish:Synaptic Pair Study","{""and"": [{""source"": [{""inbound"": [""Zebrafish"", ""Cohort_Pair_Pair_fkey""]}, {""outbound"": [""Zebrafish"", ""Cohort_Pair_Cohort_fkey""]}, ""RID""], ""choices"": [""1BZW""]}, {""search"": [""SynImgZfDsy20181108B3""], ""source"": ""*""}]}","recordset"
"Zebrafish:Cohort Analysis",NULL,"recordset"
"Zebrafish:Synaptic Pair Study","{""and"": [{""source"": [{""inbound"": [""Zebrafish"", ""Cohort_Pair_Pair_fkey""]}, {""outbound"": [""Zebrafish"", ""Cohort_Pair_Cohort_fkey""]}, ""RID""], ""choices"": [""1BZW""]}, {""search"": [""SynImgZfDsy20181115A3""], ""source"": ""*""}]}","recordset"
"Zebrafish:Synaptic Pair Study","{""and"": [{""source"": [{""inbound"": [""Zebrafish"", ""Cohort_Pair_Pair_fkey""]}, {""outbound"": [""Zebrafish"", ""Cohort_Pair_Cohort_fkey""]}, ""RID""], ""choices"": [""1BZW""]}, {""search"": [""SynImgZfDsy20181115A3""], ""source"": ""*""}]}","recordset"
"Zebrafish:Cohort Analysis",NULL,"recordset"
"Zebrafish:Synaptic Pair Study","{""and"": [{""source"": [{""inbound"": [""Zebrafish"", ""Cohort_Pair_Pair_fkey""]}, {""outbound"": [""Zebrafish"", ""Cohort_Pair_Cohort_fkey""]}, ""RID""], ""choices"": [""1BZW""]}, {""search"": [""SynImgZfDsy20181115A3""], ""source"": ""*""}]}","recordset"
"Zebrafish:Synaptic Pair Study","{""and"": [{""source"": [{""inbound"": [""Zebrafish"", ""Cohort_Pair_Pair_fkey""]}, {""outbound"": [""Zebrafish"", ""Cohort_Pair_Cohort_fkey""]}, ""RID""], ""choices"": [""1BZW""]}, {""search"": [""SynImgZfDsy20181115A3""], ""source"": ""*""}]}","recordset"
"Zebrafish:Cohort Analysis",NULL,"recordset"
"Zebrafish:Synaptic Pair Study","{""and"": [{""source"": [{""inbound"": [""Zebrafish"", ""Cohort_Pair_Pair_fkey""]}, {""outbound"": [""Zebrafish"", ""Cohort_Pair_Cohort_fkey""]}, ""RID""], ""choices"": [""1BZW""]}, {""search"": [""SynImgZfDsy20181115B3""], ""source"": ""*""}]}","recordset"
"Zebrafish:Synaptic Pair Study","{""and"": [{""source"": [{""inbound"": [""Zebrafish"", ""Cohort_Pair_Pair_fkey""]}, {""outbound"": [""Zebrafish"", ""Cohort_Pair_Cohort_fkey""]}, ""RID""], ""choices"": [""1BZW""]}, {""search"": [""SynImgZfDsy20181115B3""], ""source"": ""*""}]}","recordset"
"Zebrafish:Cohort Analysis",NULL,"recordset"
"Zebrafish:Synaptic Pair Study","{""and"": [{""source"": [{""inbound"": [""Zebrafish"", ""Cohort_Pair_Pair_fkey""]}, {""outbound"": [""Zebrafish"", ""Cohort_Pair_Cohort_fkey""]}, ""RID""], ""choices"": [""1BZW""]}, {""search"": [""SynImgZfDsy20181115B3""], ""source"": ""*""}]}","recordset"
"Zebrafish:Cohort Analysis",NULL,"recordset"
"Zebrafish:Synaptic Pair Study","{""and"": [{""source"": [{""inbound"": [""Zebrafish"", ""Cohort_Pair_Pair_fkey""]}, {""outbound"": [""Zebrafish"", ""Cohort_Pair_Cohort_fkey""]}, ""RID""], ""choices"": [""1BZW""]}, {""search"": [""SynImgZfDsy20181115B3""], ""source"": ""*""}]}","recordset"
"Zebrafish:Synaptic Pair Study","{""and"": [{""source"": [{""inbound"": [""Zebrafish"", ""Cohort_Pair_Pair_fkey""]}, {""outbound"": [""Zebrafish"", ""Cohort_Pair_Cohort_fkey""]}, ""RID""], ""choices"": [""1BZW""]}, {""search"": [""SynImgZfDsy20181120A3""], ""source"": ""*""}]}","recordset"
"Zebrafish:Synaptic Pair Study","{""and"": [{""source"": [{""inbound"": [""Zebrafish"", ""Cohort_Pair_Pair_fkey""]}, {""outbound"": [""Zebrafish"", ""Cohort_Pair_Cohort_fkey""]}, ""RID""], ""choices"": [""1BZW""]}, {""search"": [""SynImgZfDsy20181120A3""], ""source"": ""*""}]}","recordset"
"Zebrafish:Cohort Analysis",NULL,"recordset"
